smiles,IC50
OC1=CC(=O)N2CCN(CC3=CC=CC=C3)C(=O)C2=C1O,230
OC1=CC(=O)N2CCN(CC3=CC=C(F)C=C3)C(=O)C2=C1O,100
OC1=CC(=O)N2CCN(CC3=CC=CC=C3Cl)C(=O)C2=C1O,370
OC=1C(O)=C2C(=O)N(CC3=CC=C(F)C=C3)CCN2C(=O)C1Br,30
OC1=CC(=O)N2CCN(CC3=CC=C(Cl)C=C3)C(=O)C2=C1O,380
CNC(=O)C1=CN2CCN(CC3=CC=C(F)C=C3)C(=O)C2=C1O,80
CN1CCC2=C(C(O)=C3C(=O)N(CC4=CC=C(F)C=C4)CCN23)C1=O,10
CCOC(=O)C1=CN2CCN(CC3=CC=CC=C3)C(=O)C2=C1O,220
OC(=O)C1=CN2CCN(CC3=CC=CC(Cl)=C3)C(=O)C2=C1O,10
CCOC(=O)C1=CN2CCN(CC3=CC=C(Cl)C=C3)C(=O)C2=C1O,40
CCOC(=O)C1=CN2CCN(CC3=CC=C(F)C=C3)C(=O)C2=C1O,40
CNC(=O)C1=CN2CCN(CC3=CC=C(Cl)C(Cl)=C3)C(=O)C2=C1O,40
CCOC(=O)C1=CN2CCN(CC3=CC=CC(Cl)=C3)C(=O)C2=C1O,30
CN1CCN2C=3CCN(CC4=CC=C(F)C=C4)C(=O)C3C(O)=C2C1=O,10
CNC(=O)C1=CN2CCN(CC3=CC=C(Cl)C=C3)C(=O)C2=C1O,60
CCOC(=O)C1=CN2CCN(CC3=CC=CC(F)=C3)C(=O)C2=C1O,110
CCOC(=O)C1=CN2CCN(CC3=CC=C(Cl)C(Cl)=C3)C(=O)C2=C1O,10
OC=1C2=C(CCN(CC3=CC=C(F)C=C3)C2=O)N4CCN(CC5=CC=C(F)C=C5)C(=O)C14,10
OC(=O)C1=CN2CCN(CC3=CC=CC=C3)C(=O)C2=C1O,80
CCOC(=O)C1=CN2CCN(CC3=CC=C(F)C(Cl)=C3)C(=O)C2=C1O,20
CNC(=O)C1=CC(F)=CC=C1CNC(=O)C2=NC=C3C=CC=NC3=C2O,51
OC1=C(N=C(N2CCCCS2(=O)=O)C3=CC=CN=C13)C(=O)NCC4=CC=CC=C4,10
CNC(=O)CC1=CC=CC=C1CNC(=O)C2=NC(N3CCCCS3(=O)=O)=C4C=CC=NC4=C2O,7
CN(C)S(=O)(=O)C1=CC(F)=CC=C1CNC(=O)C2=NC(N3CCCCS3(=O)=O)=C4C=CC=NC4=C2O,30
CN(C)C(=O)C1=CC(F)=CC=C1CNC(=O)C2=NC(N3CCCCS3(=O)=O)=C4C=CC=NC4=C2O,110
OC(=NCC1=CC=C(F)C=C1)C2=NC(N3CCCCS3(=O)=O)=C4C=CC=NC4=C2O,10
OC1=C(N=CC2=CC=CN=C12)C(=O)NCC3=CC=C(F)C=C3,33
CN(C)C(=O)CC1=CC=CC=C1CNC(=O)C2=NC(N3CCCCS3(=O)=O)=C4C=CC=NC4=C2O,14
CNC(=O)C1=CC(F)=CC=C1CNC(=O)C2=NC(N3CCCCS3(=O)=O)=C4C=CC=NC4=C2O,10
NS(=O)(=O)C1=CC(F)=CC=C1CNC(=O)C2=NC(N3CCCCS3(=O)=O)=C4C=CC=NC4=C2O,10
CNS(=O)(=O)C1=CC(F)=CC=C1CNC(=O)C2=NC(N3CCCCS3(=O)=O)=C4C=CC=NC4=C2O,45
OC1=C(C(=O)NNC(=O)C2=CC=CC(=C2)[N+]([O-])=O)C(=O)NC3=CC=CC=C13,1000
OC1=C(C=NNC2=NC(NC3=CC=CC=C3)=NC(NC4=CC=CC=C4)=N2)C=C(Br)C=C1[N+]([O-])=O,600
OC(=O)C(=O)CC(=O)C1=CC(OCC2=CC=CC=C2)=CC(OCC3=CC=CC=C3)=C1,200
COC1=CC=2N(C=C(C(O)=O)C(=O)C2C=C1CC3=CC=CC(Cl)=C3F)C(CO)C(C)C,7.2
OC(=CC(=O)C1=CC=C(CC2=CC=C(F)C=C2)O1)C=3N=CNN3,20
OC(=CC(=O)C1=CC=C(CC2=CC=C(F)C=C2)N1)C=3N=CNN3,1000
OC(=CC(=O)C1=CC=C(CC2=CC=C(F)C=C2)O1)C=3C=CNC3,1000
OC1=CC=C2CN(N3C(=O)C4=CC=C(O)C(O)=C4C3=O)C(=O)C2=C1O,600
OC1=CC=CC(C(=O)NNC(=O)C2=CC=CC=C2O)=C1O,500
OC1=CC=C2CN(CC3=CC=C(F)C(Cl)=C3)C(=O)C2=C1O,160
OC1=CC=C(C=C1O)S(=O)(=O)N(N2CC3=CC=C(O)C(O)=C3C2=O)S(=O)(=O)C4=CC=C(O)C(O)=C4,210
OC1=CC=C2CN(N3C(=O)C4=CC(O)=C(O)C=C4C3=O)C(=O)C2=C1O,810
OC1=CC=C2CN(CC3=CC=CC4=CC=CC=C34)C(=O)C2=C1O,740
CC1=NN(C(=O)C1=CC2=CC(Cl)=C(O)C(Cl)=C2)C3=NN=NN3,11
CCOC1=CC(C=C2C(C)=NN(C2=O)C3=NN=NN3)=CC=C1OC,75
COC1=CC(C=C2C(C)=NN(C2=O)C3=NN=NN3)=CC(Cl)=C1OC,5
CC1=CC=C(C=C1NC(=O)CSC2=NC3=CC=CC=C3S2)C(O)=O,63
OC(=O)CN1C(=O)C(=C2SC(=S)N(C(CC3=CC=CC=C3)C(O)=O)C2=O)C4=CC=CC=C14,92
CC1=CC=C2N=C(SC2=C1)C3=CC=C(NC(=O)C=CC(O)=O)C=C3,48
OC(=O)CSC1=NC(NC2=CC=CC=C2)=NC(=N1)N3CCOCC3,100
OC(=O)CSC1=NC(=CC(=N1)C(F)(F)F)C2=CC=CC=C2,100
OC(=O)C1CCCCC1C(=O)NC2=CC=C(OC3=CC=CC4=CC=CC=C34)C=C2,100
OC(=O)CSC1=NC(=CC(=N1)C(F)(F)F)C2=CC=CS2,100
OC(=O)CSC1=NC(=CC(=N1)C(F)(F)F)C2=CC=CC=C2,100
OC(=O)CSC1=NC(=CC(C2=CC=C(Cl)C=C2)=C1C#N)C3=CC=CC=C3,60
CCOC1=CC(C=C2C(C)=NN(C2=O)C3=NN=NN3)=CC(Cl)=C1OCC,4
OC(=O)CSC1=NC(=CC(C2=CC=C(Cl)C=C2)=C1C#N)C3=CC=CC=C3,98
NC1=C(SC=2NC(=O)C(=CC12)C(O)=O)C(=O)NC3=CC=C(Cl)C(Cl)=C3,14
OC(=O)CSC1=NC(=CC(=N1)C(F)(F)F)C2=CC=CS2,100
OC(C(O)C1=NC2=CC3=CC=CC=C3C=C2N1)C(O)=O,100
OC(=O)C1CCCCC1C(=O)NC2=CC=C(OC3=CC=CC4=CC=CC=C34)C=C2,34
OC(=O)CSC1=NN=C(C2=CC=CO2)C(=N1)C3=CC=CO3,5
CCOC1=CC(=CC=C1C=C2C(C)=NN(C2=O)C3=NN=NN3)N(CC)CC,61
CC(C)C(CO)N1C=C(C(O)=O)C(=O)C2=CC(CC3=CC=CC(Cl)=C3F)=CC=C12,8.2
COC1=CC=C(C=C2C(C)=NN(C2=O)C3=NN=NN3)C=C1OCC4=CC=CC=C4Cl,14
CCOC1=CC(=CC=C1C=C2C(C)=NN(C2=O)C3=NN=NN3)N(CC)CC,65
CC1=NN(C(=O)C1=CC2=CC(Cl)=C(O)C(Cl)=C2)C3=NN=NN3,13
CCOC1=CC(C=C2C(C)=NN(C2=O)C3=NN=NN3)=CC=C1OC,59
COC1=CC=CC(NC(=O)C=2SC=3NC(=O)C(=CC3C2N)C(O)=O)=C1,43
OC(=O)C1=CC=CC=C1NC(=O)C2=CC=CC=C2S(=O)(=O)NC3=CC=C(OC4=CC=CC=C4)C=C3,18
CC1=CC=C2N=C(SC2=C1)C3=CC=C(NC(=O)C=CC(O)=O)C=C3,23
OCCN1C=C(C(O)=O)C(=O)C2=CC(CC3=CC=CC(Cl)=C3F)=CC=C12,24
NC1=C(SC=2NC(=O)C(=CC12)C(O)=O)C(=O)NC3=CC=C(Cl)C(Cl)=C3,5
OC(=O)CN1C(=O)C(=C2SC(=S)N(C(CC3=CC=CC=C3)C(O)=O)C2=O)C4=CC=CC=C14,66
COC1=CC=CC(NC(=O)C=2SC=3NC(=O)C(=CC3C2N)C(O)=O)=C1,82
CCOC1=CC(CNC=2N=NNN2)=CC(Cl)=C1OCC3=CC=C(Cl)C=C3,100
OC(=O)CSC1=NC(NC2=CC=CC=C2)=NC(=N1)N3CCOCC3,100
OC(C(O)C1=NC2=CC3=CC=CC=C3C=C2N1)C(O)=O,46
OC(=O)C1=CN=C2C=CC(CC3=CC=CC(Cl)=C3F)=CC2=C1O,44
COC1=CC=2N(CCO)C=C(C(O)=O)C(=O)C2C=C1CC3=CC=CC(Cl)=C3F,9.1
COC1=CC=C(C=C2C(C)=NN(C2=O)C3=NN=NN3)C=C1OCC4=CC=CC=C4Cl,5
COC1=CC(C=C2C(C)=NN(C2=O)C3=NN=NN3)=CC(Cl)=C1OC,4
OC(=O)CSC1=NN=C(C2=CC=CO2)C(=N1)C3=CC=CO3,18
CCOC1=CC(C=C2C(C)=NN(C2=O)C3=NN=NN3)=CC(Cl)=C1OCC,7
CCOC1=CC(CNC=2N=NNN2)=CC(Cl)=C1OCC3=CC=C(Cl)C=C3,52
COC1=CC=2N(C=C(C(O)=O)C(=O)C2C=C1CC3=CC=CC(Cl)=C3F)C(CO)C(C)C,7.2
CC1=CC=C(C=C1NC(=O)CSC2=NC3=CC=CC=C3S2)C(O)=O,17
OC(=O)C1=CC=CC=C1NC(=O)C2=CC=CC=C2S(=O)(=O)NC3=CC=C(OC4=CC=CC=C4)C=C3,42
OC(=NCC1=CC=C(F)C=C1)C2=NC(N3CCCCS3(=O)=O)=C4C=CC=NC4=C2O,2.5
OC(=NCC1=CC=C(F)C=C1)C2=NC(N3CCCCS3(=O)=O)=C4C=CC=NC4=C2O,120
OC(=O)C(CC1=CC(O)=C(O)C=C1[N+]([O-])=O)OC(=O)C=CC2=CC(O)=C(O)C=C2[N+]([O-])=O,30
OC(=O)C(CC1=CC(O)=C(O)C=C1[N+]([O-])=O)OC(=O)C=CC2=CC=C(O)C(O)=C2,26
OC(=NCC1=CC=C(F)C=C1)C2=NC(N3CCCCS3(=O)=O)=C4C=CC=NC4=C2O,0.5
OC(=O)C(CC1=CC(O)=C(O)C=C1[N+]([O-])=O)OC(=O)C=CC2=CC(O)=C(O)C=C2[N+]([O-])=O,150
OC(=O)C(CC1=CC(O)=C(O)C=C1[N+]([O-])=O)OC(=O)C=CC2=CC(O)=C(O)C=C2[N+]([O-])=O,70
CC(C)(C)C1=NC(O)=C(O)C(=N1)C(=O)NCC2=CC=C(F)C=C2,10
CN1CCN(CC1)C(=O)C2=CC(F)=CC=C2CNC(=O)C=3N=C(N(C)C(=O)C3O)C(C)(C)C,490
CN1C(=NC(C(=O)NCC2=CC=C(F)C=C2C(=O)NCC(F)(F)F)=C(O)C1=O)C(C)(C)C,90
CC(C)NC(=O)C1=CC(F)=CC=C1CNC(=O)C=2N=C(N(C)C(=O)C2O)C(C)(C)C,90
CCNC(=O)C1=CC(F)=CC=C1CNC(=O)C=2N=C(N(C)C(=O)C2O)C(C)(C)C,70
CC1=NOC(=N1)C2=CC(F)=CC=C2CNC(=O)C=3N=C(N(C)C(=O)C3O)C(C)(C)C,20
CN1C(=NC(C(=O)NCC=2C=CC=C3C=CNC23)=C(O)C1=O)C(C)(C)C,20
CC(C)(C)C1=NC(O)=C(O)C(=N1)C(=O)NCC2=CC=C(F)C=C2S(C)(=O)=O,60
CNC(=O)C1=CC(F)=CC=C1CNC(=O)C2=NC(=NC(O)=C2O)C(C)(C)C,20
CCCNC(=O)C1=CC(F)=CC=C1CNC(=O)C=2N=C(N(C)C(=O)C2O)C(C)(C)C,70
CC1=NOC(=N1)C2=CC(F)=CC=C2CNC(=O)C3=NC(=NC(O)=C3O)C(C)(C)C,20
CNC(=O)C1=CC(F)=CC=C1CNC(=O)C=2N=C(N(C)C(=O)C2O)C(C)(C)C,20
CCOC1=CC=CC=C1CNC(=O)C=2N=C(N(C)C(=O)C2O)C(C)(C)C,20
CN1C(=NC(C(=O)NCC2=CC=C(F)C=C2C(=O)N3CCCC3)=C(O)C1=O)C(C)(C)C,230
CN(C)C(=O)C1=CC(F)=CC=C1CNC(=O)C=2N=C(N(C)C(=O)C2O)C(C)(C)C,180
CN1C(=NC(C(=O)NCC2=CC=C(F)C=C2C(N)=O)=C(O)C1=O)C(C)(C)C,20
CN1C(=NC(C(=O)NCC2=CC=C(F)C=C2)=C(O)C1=O)C(C)(C)C,10
CCOC1=CC=CC=C1CNC(=O)C2=NC(=NC(O)=C2O)C(C)(C)C,10
CN1C(=NC(C(=O)NCC2=CC=C(F)C=C2S(C)(=O)=O)=C(O)C1=O)C(C)(C)C,20
CC(C)(C)C1=NC(O)=C(O)C(=N1)C(=O)NCC=2C=CC=C3C=CNC23,10
COC1=CC=2N(C=C(C(O)=O)C(=O)C2C=C1CC3=CC=CC(Cl)=C3F)C(CO)C(C)C,4
CC1=NN=C(O1)C(=O)NC(C)(C)C2=NC(C(=O)NCC3=CC=C(F)C=C3)=C(O)C(=O)N2C,9
COC=1C=CC=C2C(=CN(CC3=CC=C(F)C=C3)C12)C(=O)C=C(O)C(O)=O,270
COC1=CC=C2C(=CN(CC3=CC=C(F)C=C3)C2=C1)C(=O)C=C(O)C(O)=O,190
OC(=O)C(O)=CC(=O)C1=CN(CC2=CC=C(F)C=C2)C3=CC=CC=C13,860
COC=1C=CC=C2C(=CN(CC3=CC=C(F)C=C3)C12)C(=O)C=C(O)C(O)=O,190
COC1=CC=C2C(=CN(CC3=CC=C(F)C=C3)C2=C1)C(=O)C=C(O)C(O)=O,220
COC1=CC=CC=2N(CC3=CC=C(F)C=C3)C=C(C(=O)C=C(O)C(O)=O)C12,140
CCOC(=O)C(O)=CC(=O)C1=CN(CC2=CC=C(F)C=C2)C3=C(OC)C=CC(OC)=C13,660
CC1=NN=C(O1)C(=O)NC(C)(C)C2=NC(C(=O)NCC3=CC=C(F)C=C3)=C(O)C(=O)N2C,7
COC1=CC=CC=2N(CC3=CC=C(F)C=C3)C=C(C(=O)C=C(O)C(O)=O)C12,80
COC1=CC=C2N(CC3=CC=C(F)C=C3)C=C(C(=O)C=C(O)C(O)=O)C2=C1,270
COC1=CC=C(OC)C=2N(CC3=CC=C(F)C=C3)C=C(C(=O)C=C(O)C(O)=O)C12,60
COC1=CC=C2N(CC3=CC=C(F)C=C3)C=C(C(=O)C=C(O)C(O)=O)C2=C1,300
COC1=CC=C(OC)C=2N(CC3=CC=C(F)C=C3)C=C(C(=O)C=C(O)C(O)=O)C12,30
COC1=CC=2N(C=C(C(O)=O)C(=O)C2C=C1CC3=CC=CC(Cl)=C3F)C(CO)C(C)C,15
CN1C(CC2=CC=C(OC3=CC4=CC(=C3O)C5=CC=C6C(CC(NC(=O)C(=O)C7=CC(Cl)=C(O)C(Cl)=C7)C(=O)NC(C8=CC(Cl)=C(O)C(Cl)=C8)C(=O)NC4C(=O)NC(C9=CC(Cl)=C(O)C(Cl)=C9)C1=O)=CNC6=C5)C=C2)C(=O)NC(C(O)=O)C%10=CC=C(O)C=C%10,200
CN1C(CC2=CC=C(OC3=CC4=CC(=C3O)C=5C=CC=C6C(CC(NC(=O)C(=O)C7=CC(Cl)=C(O)C(Cl)=C7)C(=O)NC(C8=CC(Cl)=C(O)C(Cl)=C8)C(=O)NC4C(=O)NC(C9=CC(Cl)=C(O)C(Cl)=C9)C1=O)=CNC56)C=C2)C(=O)NC(C(O)=O)C%10=CC=C(O)C=C%10,400
CN1C(CC2=CC=C(OC3=CC4=CC(=C3O)C=5C=CC=C6C(CC(N)C(=O)NC(C7=CC(Cl)=C(O)C(Cl)=C7)C(=O)NC4C(=O)NC(C8=CC(Cl)=C(O)C(Cl)=C8)C1=O)=CNC56)C=C2)C(O)=O,500
CN1C(CC2=CC=C(OC3=CC4=CC(=C3O)C5=CC=C6C(CC(NC(=O)C(=O)C7=CC(Cl)=C(O)C(Cl)=C7)C(=O)NC(C8=CC(Cl)=C(O)C(Cl)=C8)C(=O)NC4C(=O)NC(C9=CC(Cl)=C(O)C(Cl)=C9)C1=O)=CNC6=C5)C=C2)C(=O)NC(C(O)=O)C%10=CC=C(O)C=C%10,500
CN1C(CC2=CC=C(OC3=CC4=CC(=C3O)C5=CC=C6C(CC(NC(=O)C(=O)C7=CC(Cl)=C(O)C(Cl)=C7)C(=O)NC(C8=CC(Cl)=C(O)C(Cl)=C8)C(=O)NC4C(=O)NC(C9=CC(Cl)=C(O)C(Cl)=C9)C1=O)C(=O)NC6=C5)C=C2)C(=O)NC(C(O)=O)C%10=CC=C(O)C=C%10,800
CN1C(CC2=CC=C(OC3=CC4=CC(=C3O)C=5C=CC=C6C(CC(NC(=O)C(=O)C7=CC(Cl)=C(O)C(Cl)=C7)C(=O)NC(C8=CC(Cl)=C(O)C(Cl)=C8)C(=O)NC4C(=O)NC(C9=CC(Cl)=C(O)C(Cl)=C9)C1=O)=CNC56)C=C2)C(O)=O,600
CN1C(CC2=CC=C(OC3=CC4=CC(=C3O)C5=CC=C6C(CC(NC(=O)C(=O)C7=CC(Cl)=C(O)C(Cl)=C7)C(=O)NC(C8=CC(Cl)=C(O)C(Cl)=C8)C(=O)NC4C(=O)NC(C9=CC(Cl)=C(O)C(Cl)=C9)C1=O)=CNC6=C5)C=C2)C(=O)NC(C(O)=O)C%10=CC=C(O)C=C%10,500
OC1=C(C2CCCCN2C1=O)C(=O)NCC3=CC=C(F)C=C3,18
OC1=C(C(N(CCN2CCOCC2)C1=O)C(=O)NCC3=CC=C(F)C=C3)C(=O)NCC4=CC=C(F)C=C4,1000
OC1=C(CN(CCN2CCCCC2)C1=O)C(=O)NCC3=CC=C(F)C=C3,1000
OC1=C(CN(CCCC2=CC=CC=C2)C1=O)C(=O)NCC3=CC=C(F)C=C3,5
OC1=C(CN(CC2=CC=CC=C2)C1=O)C(=O)NCC3=CC=C(F)C=C3,100
CN1C(C(C(=O)NCC2=CC=C(F)C=C2)=C(O)C1=O)C3=CC=CC=C3,1000
COC1=CC=CC=C1CCN2CC(C(=O)NCC3=CC=C(F)C=C3)=C(O)C2=O,4
OC1=C(CN(CC2=CC=CC=N2)C1=O)C(=O)NCC3=CC=C(F)C=C3,94
CC1=CC=CC(CN2CC(C(=O)NCC3=CC=C(F)C=C3)=C(O)C2=O)=C1,6
COC(=O)C(O)=CC(=O)C1=CC=CC(CC2=CC=CC=C2F)=C1,600
OC(=O)C(O)=CC(=O)C1=CC=CC(OCC2=CC=CC=C2)=C1,400
COC1=CC=C(C=C1OCC2=CC=CC=C2)C(=O)C=C(O)C(O)=O,400
O=C(CC(=O)C1=CC=CC(OCC2=CC=CC=C2)=C1)C(=O)NC3CCN(CC3)C(=O)C(=O)CC(=O)C4=CC=CC(OCC5=CC=CC=C5)=C4,400
OC(=O)C(O)=CC(=O)C1=CC=C2N(CC3=CC=C(F)C=C3)C=C(C(=O)C=C(O)C(O)=O)C(=O)C2=C1,440
CCOC(=O)C(O)=CC(=O)C1=CN(CC2=CC=C(F)C=C2)C3=CC=CC=C3C1=O,440
CCOC(=O)C(O)=CC(=O)C1=CN(CC2=CC=C(F)C=C2)C3=CC=C(F)C=C3C1=O,230
OC(=O)C(O)=CC(=O)C1=CC=C2N(CC3=CC=C(F)C=C3)C=C(C(=O)C=C(O)C(O)=O)C(=O)C2=C1,16
OC1=C(N=CC2=CC=CN=C12)C(=O)C3=CC(CN4CCCS4(=O)=O)=CC(CC5=CC=CC=C5)=C3,10
OC(=O)C(O)=CC(=O)C1=CN(CC2=CC=C(F)C=C2)C3=CC(Cl)=C(Cl)C=C3C1=O,33
OC(=O)C(O)=CC(=O)C1=CN(CC2=CC=C(F)C=C2)C3=C(Cl)C=CC=C3C1=O,230
OC(=O)C(O)=CC(=O)C1=CN(CC2=CC=C(F)C=C2)C3=CC=C(Cl)C=C3C1=O,28
OC(=O)C(O)=CC(=O)C1=CN(CC2=CC=C(F)C=C2)C3=C(F)C=CC=C3C1=O,18
OC(=O)C(O)=CC(=O)C1=CC=C2N(CC3=CC=C(F)C=C3)C=C(C(=O)C=C(O)C(O)=O)C(=O)C2=C1,17
OC(=O)C(O)=CC(=O)C1=CN(CC2=CC=C(F)C=C2)C3=CC(Cl)=C(Cl)C=C3C1=O,75
OC(=O)C(O)=CC(=O)C1=CN(CC2=CC=C(F)C=C2)C3=CC(Cl)=CC=C3C1=O,110
OC(=O)C(O)=CC(=O)C1=CN(CC2=CC=C(F)C=C2)C3=CC=C(Cl)C=C3C1=O,400
OC(=O)C(O)=CC(=O)C1=CN(CC2=CC=C(F)C=C2)C3=C(F)C=CC=C3C1=O,160
OC(=O)C(O)=CC(=O)C1=CN(CC2=CC=C(F)C=C2)C3=CC=CC=C3C1=O,60
OC(=O)C(O)=CC(=O)C1=CN(CC2=CC=C(F)C=C2)C3=CC(F)=CC=C3C1=O,50
OC(=O)C(O)=CC(=O)C1=CN(CC2=CC=C(F)C=C2)C3=CC(=CC=C3C1=O)N4CCCC4,28
OC(=O)C(O)=CC(=O)C1=CN(CC2=CC=C(F)C=C2)C3=CC(Cl)=CC=C3C1=O,19
OC(=O)C(O)=CC(=O)C1=CN(CC2=CC=C(F)C=C2)C3=CC=C(F)C=C3C1=O,300
OC(=O)C(O)=CC(=O)C1=CN(CC2=CC=C(F)C=C2)C3=C(Cl)C=CC=C3C1=O,510
OC(=O)C(O)=CC(=O)C1=CN(CC2=CC=C(F)C=C2)C3=CC=CC=C3C1=O,40
CCOC(=O)C(O)=CC(=O)C1=CN(CC2=CC=C(F)C=C2)C3=CC=C(F)C=C3C1=O,580
OC(=O)C(=O)CC(=O)C1=CC=CN1CC2=CC=C(F)C=C2,50
OC(=O)C(O)=CC(=O)C1=CN(CC2=CC=C(F)C=C2)C3=CC(F)=CC=C3C1=O,20
OC(=O)C(O)=CC(=O)C1=CN(CC2=CC=C(F)C=C2)C3=CC(=CC=C3C1=O)N4CCCC4,180
CCOC(=O)C(O)=CC(=O)C1=CN(CC2=CC=C(F)C=C2)C3=CC=CC=C3C1=O,670
COC1=CC=2N(C=C(C(O)=O)C(=O)C2C=C1CC3=CC=CC(Cl)=C3F)C(CO)C(C)C,50
COC1=CC=2N(C=C(C(O)=O)C(=O)C2C=C1CC3=CC=CC(Cl)=C3F)C(CO)C(C)C,2
CCN1C=C(C(O)=O)C(=O)C=2C(=O)C(NC3=CC=C(F)C(Cl)=C3)=CC(=O)C12,1000
OCCCN1C=C(C(O)=O)C(=O)C2=CC(CC3=CC=C(Cl)C=C3Cl)=CC=C12,900
OCCN1C=C(C(O)=O)C(=O)C2=CC(CC3=CC=C(Cl)C=C3Cl)=CC=C12,70
OCCN1C=C(C(O)=O)C(=O)C2=CC(CC3=CC=CC(Cl)=C3F)=CC=C12,24
OCCCCN1C=C(C(O)=O)C(=O)C2=CC(CC3=CC=C(Cl)C=C3Cl)=CC=C12,600
OCCN1C=C(C(O)=O)C(=O)C2=CC(CC3=CC=C(Cl)C=C3Cl)=CC=C12,200
COC1=CC=2N(C=C(C(O)=O)C(=O)C2C=C1CC3=CC=CC(Cl)=C3F)C(CO)C(C)C,7
OCCCCN1C=C(C(O)=O)C(=O)C2=CC(CC3=CC=C(Cl)C=C3Cl)=CC=C12,50
OC(=O)C=CC1=CC=C(O)C(O)=C1C(=CC2=CC=C(O)C(O)=C2)C(O)=O,560
OC(=O)C=CC1=CC=C(O)C=2OC3C(C(=O)C4=CC(O)=C(O)C=C34)C12,150
OC1C(CC(O)(CC1OC(=O)C=CC2=CC=C(O)C(O)=C2)C(O)=O)OC(=O)C=CC3=CC=C(O)C(O)=C3,640
OC(=O)C=CC1=CC=C(O)C(O)=C1C(=CC2=CC=C(O)C(O)=C2)C(O)=O,730
OC(=O)C=CC1=CC=C(O)C=2OC3C(C(=O)C4=CC(O)=C(O)C=C34)C12,300
OC1=C(C(OC1=O)C2=CC=C(OCC3=CC=CC=C3)C(OCC4=CC=CC=C4)=C2)C5=CC=C(O)C=C5,1000
OC1=C(N=CC2=CC=CN=C12)C(=O)NCC3=CC=C(F)C=C3,33
CN1CC(CC1=O)C2=NC(C(=O)NCC3=CC=C(F)C=C3S(C)(=O)=O)=C(O)C4=NC=CC=C24,123
CN(C)C(=O)CN1CC(CC1=O)C2=NC(C(=O)NCC3=CC=C(F)C=C3)=C(O)C4=NC=CC=C24,33
OC1=C(N=C(C2CNC(=O)C2)C3=CC=CN=C13)C(=O)NCC4=CC=C(F)C=C4,24
CCN1CC(CC1=O)C2=NC(C(=O)NCC3=CC=C(F)C=C3)=C(O)C4=NC=CC=C24,14
CN1CC(CC1=O)C2=NC(C(=O)NCC3=CC=C(F)C=C3)=C(O)C4=NC=CC=C24,20
CCN1CC(CC1=O)C2=NC(C(=O)NCC3=CC=C(F)C=C3S(C)(=O)=O)=C(O)C4=NC=CC=C24,26
CC(C)N1CC(CC1=O)C2=NC(C(=O)NCC3=CC=C(F)C=C3)=C(O)C4=NC=CC=C24,40
ON1C(=O)CC2=CC=C(NC(=O)CC3=CC=C(F)C=C3)C=C2C1=O,750
CC1=NN=C(O1)C(=O)NC(C)(C)C2=NC(C(=O)NCC3=CC=C(F)C=C3)=C(O)C(=O)N2C,900
COC1=CC=2N(C=C(C(O)=O)C(=O)C2C=C1CC3=CC=CC(Cl)=C3F)C(CO)C(C)C,50
ON1C(=O)CC2=CC=C(NC(=O)CC3=CC=CC=C3)C=C2C1=O,100
CC1=NN=C(O1)C(=O)NC(C)(C)C2=NC(C(=O)NCC3=CC=C(F)C=C3)=C(O)C(=O)N2C,7
COC1=CC=2N(C=C(C(O)=O)C(=O)C2C=C1CC3=CC=CC(Cl)=C3F)C(CO)C(C)C,7
CC(=O)NC1=CC=C2CC(=O)N(O)C(=O)C2=C1,590
ON1C(=O)CC2=CC=C(NC(=O)C3=CC=C(F)C=C3)C=C2C1=O,410
ON1C(=O)CC2=CC=C(NC(=O)CC3=CC=CC=C3)C=C2C1=O,90
ON1C(=O)CC2=CC=C(NC(=O)CC3=CC=C(F)C=C3)C=C2C1=O,130
COC1=CC=2N(C=C(C(O)=O)C(=O)C2C=C1CC3=CC=CC(Cl)=C3F)C(CO)C(C)C,4
OC(=NCC1=CC=C(F)C=C1)C2=NC(N3CCCCS3(=O)=O)=C4C=CC=NC4=C2O,0.5
OC(=NCC1=CC=C(F)C=C1)C2=NC(N3CCCCS3(=O)=O)=C4C=CC=NC4=C2O,120
ON1C(=O)CC2=CC=C(NC(=O)CC3=CC=C(F)C=C3)C=C2C1=O,20
CC1=NN=C(O1)C(=O)NC(C)(C)C2=NC(C(=O)NCC3=CC=C(F)C=C3)=C(O)C(=O)N2C,9
ON1C(=O)CC2=CC=C(Cl)C=C2C1=O,800
ON1C(=O)CC2=CC=C(Br)C=C2C1=O,900
ON1C(=O)CC2=CC=C(Br)C=C2C1=O,580
ON1C(=O)CC2=CC=C(C=C2C1=O)C3=CC=C(O)C(O)=C3,560
OC(=NCC1=CC=C(F)C=C1)C2=NC(N3CCCCS3(=O)=O)=C4C=CC=NC4=C2O,2.5
CCOC(=O)C(O)=CC(=O)C1=CN(CC2=CC=CC(F)=C2F)C3=CC=CC(OC)=C13,5
CCOC(=O)C(O)=CC(=O)C1=CN(CC2=CC=C(F)C=C2F)C3=CC=CC(OC)=C13,110
CCOC(=O)C(O)=CC(=O)C1=CN(CC2=C(F)C=CC=C2F)C3=CC=CC(OC)=C13,360
COC1=CC=CC=2N(CC3=CC=CC=C3F)C=C(C(=O)C=C(O)C(O)=O)C12,70
COC1=CC=CC=2N(CC3=CC=CC(F)=C3F)C=C(C(=O)C=C(O)C(O)=O)C12,10
